Timestamp_Origin,Scooter_ID,Long_Origin,Lat_Origin,Battery_Origin,Timestamp_Destination,Long_Destination,Lat_Destination,Battery_Destination
2019-10-18 21:07:01,10611d0b-5463-48a4-83f9-5f284e445745,-111.944314,33.410897,43,2019-10-18 21:08:01,-111.944525,33.408839,43
2019-10-18 21:30:01,d3fcff49-3165-4a16-86ed-00c577db9dc8,-111.940333,33.361681,21,2019-10-18 21:41:01,-111.94236,33.363552,19
2019-10-18 21:35:01,4f2a4d21-3ab4-4d8b-b1a5-2b34cf16c0d7,-111.949943,33.420796,12,2019-10-18 21:36:01,-111.950315233,33.4192177921,12
2019-10-18 21:40:01,aea2212c-c71c-419d-97e0-507d65889847,-111.9341962,33.4095646,100,2019-10-18 21:41:01,-111.932827,33.410054,96
2019-10-18 21:55:01,c089f176-1f1d-4d0f-bb1b-66d337bfea62,-111.9241178,33.4218561,22,2019-10-18 22:05:01,-111.920857,33.421651,13
2019-10-18 21:58:02,32ea830e-38d5-4aad-aeee-d4e8f967c1ab,-111.939957,33.407493,49,2019-10-18 21:59:01,-111.939926,33.405553,52
2019-10-18 22:14:01,19245ae1-0c8f-4015-871f-44d435529c07,-111.934849,33.410169,88,2019-10-18 22:15:02,-111.934802,33.414147,88
2019-10-18 22:16:02,11f5669d-5635-41ad-9e00-984390501f09,-111.939977596,33.4089909949,42,2019-10-18 22:17:02,-111.940042,33.407166,36
2019-10-20 21:47:02,8e6950d2-6859-4340-a1b9-2f538f184ead,-111.929927,33.401784,69,2019-10-20 22:00:02,-111.913498,33.393183,52
2019-10-20 23:09:02,8e6950d2-6859-4340-a1b9-2f538f184ead,-111.913185,33.394023,57,2019-10-20 23:19:02,-111.927324,33.393632,43
2019-10-20 23:40:02,8e6950d2-6859-4340-a1b9-2f538f184ead,-111.927324,33.393632,48,2019-10-20 23:48:02,-111.928120349,33.4052071022,17
2019-10-18 22:27:02,b83bb747-f67e-47a9-82c0-3999413b5ee3,-111.9522405,33.4169367,94,2019-10-18 22:28:02,-111.952816,33.416144,65
2019-10-18 22:31:02,b0e39f34-4d02-4185-97a1-61142f0e212b,-111.911121598,33.4083380783,48,2019-10-18 22:32:02,-111.911305,33.409433,38
2019-10-18 22:37:02,58635463-a58b-4815-b45a-39ea16f41255,-111.926107,33.420858,56,2019-10-18 22:38:01,-111.926037845,33.4219421891,56
2019-10-18 22:38:01,53883394-1ac0-4c15-9138-a1dc7bac1c9b,-111.908908,33.414943,67,2019-10-18 22:39:02,-111.908913,33.413525,70
2019-10-18 22:45:02,28ac2e1f-a11c-4f9a-af5a-c99b20af63c6,-111.943559,33.42208,47,2019-10-18 22:46:02,-111.940248,33.422086,47
2019-10-18 22:47:02,72a17f85-0e05-49b8-96e1-08e02ab94f6d,-111.94012,33.422454,91,2019-10-18 22:48:02,-111.940199677,33.4213888692,91
2019-10-18 22:48:02,fc65c478-e87e-4b26-8da9-8fd7196b52c1,-111.943536586,33.4147206553,70,2019-10-18 22:49:02,-111.941048,33.416178,47
2019-10-19 03:14:01,fb305f38-09e6-466f-a9d9-c747acb70578,-111.938847,33.422458,53,2019-10-19 03:15:02,-111.937903,33.423457,53
2019-10-19 16:19:02,fb305f38-09e6-466f-a9d9-c747acb70578,-111.937903,33.423457,52,2019-10-19 16:20:02,-111.938649612,33.4226201289,52
2019-10-19 16:24:02,fb305f38-09e6-466f-a9d9-c747acb70578,-111.938649612,33.4226201289,52,2019-10-19 16:25:02,-111.937903,33.423457,52
2019-10-18 22:56:02,cbe53d18-8833-4080-856f-d41fc9e1034e,-111.9299569,33.3936071,56,2019-10-18 22:57:02,-111.928249,33.393523,69
2019-10-18 23:17:02,bee644c2-1689-4206-bce5-347334831ed2,-111.944358,33.412,29,2019-10-18 23:18:02,-111.946299,33.410188,27
2019-10-18 23:27:02,c49b55c4-f0f4-4633-97e7-7b1dbfd328ea,-111.936085085,33.4146565665,100,2019-10-18 23:28:02,-111.932804,33.414265,100
2019-10-21 23:49:01,92fe566c-d277-4065-a4a1-fa81da751c91,-111.927155,33.403903,28,2019-10-22 00:02:01,-111.925308097,33.3932365665,18
2019-10-18 23:25:02,e1cb7c1a-5f47-4d75-8a52-06bcc461d07b,-111.939610513,33.391111088,31,2019-10-18 23:26:02,-111.937789209,33.388340408,31
2019-10-18 23:27:02,eb3c9aac-e305-458d-8bc7-87d7e14c1b43,-111.908967,33.409886,63,2019-10-18 23:28:02,-111.908534,33.407961,47
2019-10-18 23:33:02,00854dec-15c3-4b7b-8822-11667b2cfcab,-111.954643,33.371045,12,2019-10-18 23:34:02,-111.95472,33.367008,13
2019-10-18 23:36:02,c43d23b4-1eb9-4e1c-8544-764bf280fdf0,-111.9606589,33.4145664,84,2019-10-18 23:37:02,-111.9610917,33.4130657,84
2019-10-18 23:45:02,8e8bfcd2-06f8-4477-9ed5-8074a669fe94,-111.928885,33.409736,79,2019-10-18 23:46:02,-111.93185,33.409442,58
2019-10-18 23:46:02,68ab776b-8885-4968-84a7-882f2f79c0cf,-111.930403663,33.4093711898,30,2019-10-18 23:55:03,-111.931599,33.409908,28
2019-10-18 23:48:02,a650b98a-00fb-4f78-898c-1232fe00ccba,-111.939707743,33.3965143143,52,2019-10-18 23:49:02,-111.941069,33.394314,46
2019-10-18 23:48:02,f133f39a-7ddc-4f61-9408-d7f32795a466,-111.926439798,33.4133414844,100,2019-10-18 23:49:02,-111.92495476,33.4147417316,100
2019-10-18 23:53:02,83f966c2-e61a-458b-8e41-d12dbefdc433,-111.9457215,33.3646715,63,2019-10-18 23:54:02,-111.945331,33.363209,33
2019-10-18 23:55:03,e0d1f2b8-4935-48b8-b685-1892e9238ebf,-111.940178,33.424428,79,2019-10-18 23:56:02,-111.939967414,33.4233704349,79
2019-10-19 00:16:02,074eec35-043c-4473-8a6b-fc2eaeea594a,-111.926101,33.414934,69,2019-10-19 00:17:02,-111.925942,33.416833,73
2019-10-19 00:17:02,f38f4111-4489-48cf-926f-3b1fd97f4937,-111.921566,33.419931,48,2019-10-19 00:18:02,-111.917108,33.419452,67
2019-10-19 00:26:02,34ba3125-5488-4f27-a9d7-0537ac017c10,-111.921354,33.388979,25,2019-10-19 00:27:02,-111.9194873,33.3887045973,25
2019-10-19 00:33:02,f7637d38-6dff-41e3-8b4e-174698aa492f,-111.9501808,33.4210013,67,2019-10-19 00:34:02,-111.952131,33.41967,45
2019-10-19 00:45:02,6170f48d-66b0-48da-97cb-8257150d713a,-111.9203122,33.4076268,61,2019-10-19 00:46:02,-111.924128,33.407664,57
2019-10-19 00:45:02,a3de1238-8ab8-4128-a860-cfe7c57e82ad,-111.913145,33.419594,46,2019-10-19 00:46:02,-111.915577,33.41947,64
2019-10-19 00:49:02,d380023d-d22d-4f36-a8a8-84220baf300a,-111.926135765,33.4178336012,69,2019-10-19 00:50:02,-111.926099,33.414267,58
2019-10-19 00:49:02,9a37c746-3551-4619-b9c9-6d3f67816041,-111.906961,33.414917,45,2019-10-19 00:50:02,-111.905068,33.414935,57
2019-10-19 00:56:02,3b05fa28-67a6-43b1-9b5a-16f53ffb499f,-111.920294836,33.4076023149,42,2019-10-19 00:57:02,-111.922494,33.407677,16
2019-10-19 01:01:02,6da3daf1-ba96-4203-b76b-917672f27f6f,-111.932987,33.414594,55,2019-10-19 01:02:02,-111.934849653,33.4144665572,55
2019-10-19 01:06:01,4aa11ba0-34af-41d1-b0f1-0c4c73bb15be,-111.947996,33.420152,71,2019-10-19 01:07:01,-111.943583284,33.4203262115,71
2019-10-19 01:10:01,1758f86e-254c-44b5-9380-a43587236551,-111.951157,33.414854,13,2019-10-19 01:11:01,-111.952118,33.417049,12
2019-10-19 01:14:01,e2147ee1-5f54-4af8-8039-59f20e918c8d,-111.909129987,33.4175094509,20,2019-10-19 01:15:01,-111.911,33.417051,22
2019-10-19 01:23:01,db0068ba-0117-497c-a85e-94357a2525f5,-111.925117508,33.4167381259,87,2019-10-19 01:24:01,-111.922542,33.416513,83
2019-10-19 01:35:02,28704357-47d5-4001-851f-275c6c48420c,-111.9245307,33.4167208177,83,2019-10-19 01:36:01,-111.925992,33.416743,83
2019-10-19 01:38:01,57eeaa8e-f459-4008-8780-9c032007868c,-111.923591,33.412934,65,2019-10-19 01:39:01,-111.921025906,33.4122902714,65
2019-10-19 01:45:01,ce61a3ad-f5e9-4cdf-840b-6217d84dd1b2,-111.9573493,33.392735,28,2019-10-19 01:46:01,-111.959454,33.392716,22
2019-10-19 02:21:01,c3e50b01-29d3-46c4-8e0c-e5460c357f58,-111.942357035,33.4232676123,29,2019-10-19 02:22:01,-111.94102,33.423373,28
2019-10-19 02:26:01,9818edac-2438-4073-ac2c-67d15e08906e,-111.9405947,33.4073958,89,2019-10-19 02:27:01,-111.939216,33.407318,63
2019-10-19 02:39:01,5be39ef5-e26b-4d64-ac1c-bb1b56122ce6,-111.936959612,33.4233022971,37,2019-10-19 02:40:01,-111.940522633,33.4233208965,37
2019-10-19 02:46:01,7a631e58-fe75-428e-8098-d5f9d9dee356,-111.922488,33.416893,52,2019-10-19 02:47:01,-111.925943,33.416914,52
2019-10-19 02:49:01,0ffe81a0-65c2-4478-9664-157be75fdcd8,-111.9426823,33.4219879,74,2019-10-19 02:50:01,-111.941663,33.423838,65
2019-10-19 02:54:01,788d96b8-fd3f-45f1-aeca-57d66b4f4ee0,-111.9090748,33.4168641,91,2019-10-19 02:55:01,-111.908594,33.415327,79
2019-10-19 02:55:01,0b4e19f0-15a6-48a9-908f-761a10c8ee5a,-111.952287,33.419081,22,2019-10-19 02:56:01,-111.954509903,33.4161893481,22
2019-10-19 03:03:01,dc0a3704-7098-46df-abc7-397104a162f7,-111.9094169,33.4093572,43,2019-10-19 03:04:01,-111.908858,33.414488,42
2019-10-19 03:03:01,f04d5035-c44e-4f2d-9d36-d41e7ed6cfe6,-111.942838,33.423337,29,2019-10-19 03:04:01,-111.942368708,33.422482015,29
2019-10-19 03:10:01,4212b0aa-97ea-487d-8c47-8bd5431380c8,-111.942042774,33.4190268908,52,2019-10-19 03:11:01,-111.940270923,33.4179158695,52
2019-10-19 03:21:01,d69087ef-9cca-4d37-96d0-24ae1a22b085,-111.939842,33.421779,53,2019-10-19 03:22:01,-111.939867,33.423782,63
2019-10-19 03:40:01,bb58d57c-7cbe-49f0-9165-1cd502c6efc1,-111.917768,33.41968,16,2019-10-19 03:41:02,-111.919151628,33.4183553746,16
2019-10-19 03:40:01,4d9ed7f1-6f01-44bc-a6cb-16787a4ef989,-111.936332,33.422065,30,2019-10-19 03:41:02,-111.936724062,33.4230998697,30
2019-10-19 03:49:01,c2e931d0-d0b8-4335-afa1-1d2ff231d143,-111.938919,33.414522,25,2019-10-19 03:50:01,-111.936792,33.414541,26
2019-10-19 03:51:01,706421b1-a03b-49e3-b965-6242aa5b25d0,-111.902247,33.414953,35,2019-10-19 03:52:01,-111.903751,33.415059,49
2019-10-19 03:50:01,341b33bc-2d6d-480c-ac9d-664a30eba065,-111.941925092,33.4234810341,30,2019-10-19 03:51:01,-111.942392,33.422569,30
2019-10-19 04:02:01,bbcc5143-3152-43fa-93ba-59881533d73f,-111.920419,33.415006,28,2019-10-19 04:03:01,-111.925561,33.414842,45
2019-10-19 04:02:01,b2460fde-f62d-4985-b761-40297e24932c,-111.899643,33.40897,83,2019-10-19 04:03:01,-111.898990959,33.4100324781,83
2019-10-19 04:05:01,be91de39-154c-4cbe-afff-80f83dff914d,-111.903754,33.415234,46,2019-10-19 04:06:01,-111.903406,33.416425,47
2019-10-19 04:08:01,91d3c5c2-6bb1-484a-8d7b-ba3d36e2cc43,-111.922492,33.390356,35,2019-10-19 04:09:01,-111.919463016,33.3886974771,35
2019-10-19 04:15:01,1a0b6fad-b7f0-4799-b39c-6b71a35fac5a,-111.950008,33.418466,62,2019-10-19 04:16:01,-111.950266546,33.4193448335,62
2019-10-19 04:35:01,a9aba4ee-5cd1-4c15-9973-cff90d607840,-111.942353732,33.423026586,65,2019-10-19 04:36:02,-111.942189,33.421634,62
2019-10-19 04:44:02,38e7ed6d-93e1-437e-ae76-a8e1997e2d84,-111.926162658,33.4166431102,100,2019-10-19 04:45:02,-111.925717,33.414929,97
2019-10-19 15:23:01,bac57c12-ec91-44e5-b665-17038304b41f,-111.940865,33.424632,63,2019-10-19 15:29:01,-111.940289,33.423252,63
2019-10-19 15:58:02,bac57c12-ec91-44e5-b665-17038304b41f,-111.940771,33.423128,63,2019-10-19 16:03:02,-111.939983,33.419377,63
2019-10-19 05:02:01,08a3fc7c-d40d-455f-8936-40c70b72ded3,-111.926407,33.414914,19,2019-10-19 05:03:02,-111.924113,33.41526,39
2019-10-19 04:57:01,91cb1571-4284-4b56-a966-4402f95db739,-111.924267,33.421912,67,2019-10-19 04:58:02,-111.925860246,33.4219272871,67
2019-10-19 05:06:02,75a94aae-5051-43f5-b5ed-0d371d79e812,-111.940228,33.422728,34,2019-10-19 05:07:02,-111.938566004,33.4225991018,34
2019-10-19 05:09:01,83a7b2eb-7069-474e-adeb-bd344f325e26,-111.9209671,33.4099047,100,2019-10-19 05:10:02,-111.919716,33.409588,73
2019-10-19 05:20:02,96bf0023-b0cd-4175-9aa3-bff3b87be815,-111.952803,33.416147,25,2019-10-19 05:21:02,-111.954214,33.416202,34
2019-10-19 05:17:02,62deaec9-8c98-4cb2-a7be-d198ea1df79a,-111.942318622,33.4234110453,45,2019-10-19 05:18:02,-111.940754,33.423157,36
2019-10-19 05:30:02,3ec2f524-56f2-406f-b937-d9b929c57bf4,-111.942286,33.420592,93,2019-10-19 05:31:03,-111.945434,33.420692,91
2019-10-19 05:55:02,e96b1371-4627-4455-b449-7752cc77e67e,-111.925804848,33.4219270712,19,2019-10-19 06:04:02,-111.924596,33.421997,12
2019-10-19 20:44:01,fbeadc30-743c-4275-bb10-87eb03739ddd,-111.924633,33.421916,64,2019-10-19 20:53:01,-111.9421129,33.42162,58
2019-10-19 20:53:01,fbeadc30-743c-4275-bb10-87eb03739ddd,-111.9421129,33.42162,58,2019-10-19 20:54:02,-111.92207,33.421906,60
2019-10-19 06:14:02,984b1281-5208-4bbf-8853-c0dde29bfb96,-111.940537,33.422195,78,2019-10-19 06:15:02,-111.941155899,33.4232792294,78
2019-10-19 06:40:02,9b2fc85d-ce6d-467b-ac19-2f016c389323,-111.956578658,33.4154309699,90,2019-10-19 06:41:02,-111.956009,33.414458,80
2019-10-19 06:46:02,d2f6e7cc-e9db-4b96-8e19-66c9e9ad3755,-111.942715399,33.4220048499,99,2019-10-19 06:47:02,-111.94453,33.422079,93
2019-10-19 06:48:02,cdaeb290-4677-4031-b960-f35057cd903d,-111.926112621,33.4077245274,45,2019-10-19 06:49:02,-111.925426,33.408679,36
2019-10-19 06:52:02,339de4da-0b12-43e4-8c38-d945d2146c0e,-111.904512,33.381427,30,2019-10-19 06:53:02,-111.902531627,33.3808430778,30
2019-10-19 12:16:02,365a648b-6d6f-4ecb-9ac0-84cb9c1ae409,-111.923987935,33.4168737524,85,2019-10-19 12:17:02,-111.925719,33.417101,72
2019-10-19 13:52:01,a18d1d25-afc3-45fc-98df-01a5b911f27d,-111.914905,33.399034,52,2019-10-19 13:53:01,-111.909530209,33.4001005115,52
2019-10-19 14:37:01,daa6b8ba-363f-40c8-b79d-f5830e2da04a,-111.917588,33.394357,42,2019-10-19 14:38:01,-111.918572,33.391616,55
2019-10-20 13:06:02,0818dfef-60d3-4c7a-9d5b-14ab6f8fece4,-111.941712,33.42097,24,2019-10-20 13:14:01,-111.940328173,33.4241970246,19
2019-10-19 15:26:01,09be4c55-f0d5-40fa-b8f1-cd9e5e457af1,-111.908994,33.39843,35,2019-10-19 15:27:02,-111.908965,33.394356,35
2019-10-20 03:41:02,7e85eedd-8c08-4963-b98d-a46834274243,-111.94222,33.42419,30,2019-10-20 04:15:02,-111.943393,33.424285,30
2019-10-19 15:34:02,fecf1664-47e9-4ac1-bee6-16448383ab54,-111.927558929,33.4149157349,16,2019-10-19 15:35:01,-111.926007,33.414922,16
2019-10-19 15:34:02,c2d0ba26-25da-44dc-9943-c5daf6c90f42,-111.9221103,33.4168171,24,2019-10-19 15:35:01,-111.9252966,33.4168619,24
2019-10-19 15:44:02,8e3760ae-2a9e-4b67-828c-56affcaa0484,-111.940685,33.423545,93,2019-10-19 15:45:01,-111.942033,33.424223,93
2019-10-19 20:55:01,01937316-8cde-4b3f-a777-c779d1ad4266,-111.955485,33.407514,100,2019-10-19 21:03:01,-111.94563,33.406949,78
2019-10-19 21:31:02,01937316-8cde-4b3f-a777-c779d1ad4266,-111.94563,33.406949,97,2019-10-19 21:41:02,-111.92809118,33.4052493051,80
2019-10-19 23:19:02,01937316-8cde-4b3f-a777-c779d1ad4266,-111.928088,33.405223,88,2019-10-19 23:34:02,-111.907758275,33.3944147732,61
2019-10-20 00:23:02,01937316-8cde-4b3f-a777-c779d1ad4266,-111.907827,33.394352,69,2019-10-20 00:45:02,-111.907692477,33.379209037,28
2019-10-20 02:06:01,01937316-8cde-4b3f-a777-c779d1ad4266,-111.907619,33.379161,60,2019-10-20 02:30:01,-111.927663123,33.4053364784,15
2019-10-20 19:27:01,01937316-8cde-4b3f-a777-c779d1ad4266,-111.928111,33.405245,33,2019-10-20 19:31:01,-111.922462181,33.4076527075,17
2019-10-20 19:31:01,01937316-8cde-4b3f-a777-c779d1ad4266,-111.922462181,33.4076527075,17,2019-10-20 19:52:01,-111.928082,33.405217,26
2019-10-20 21:36:02,01937316-8cde-4b3f-a777-c779d1ad4266,-111.928000739,33.4051677911,27,2019-10-20 21:42:02,-111.928914283,33.4066572134,16
2019-10-19 16:40:02,bb22a8a2-e3b5-4044-af8a-1b176bd97654,-111.942166,33.42204,49,2019-10-19 16:41:02,-111.940914,33.42206,49
2019-10-21 00:50:01,311a2991-c7fc-4064-b8d8-0e097bfef170,-111.937046,33.41452,100,2019-10-21 00:51:01,-111.939288,33.409332,100
2019-10-19 16:59:02,da267be5-e8cf-4852-a340-1a37868d5e92,-111.934973896,33.4130784254,100,2019-10-19 17:00:02,-111.937055,33.414472,100
2019-10-21 00:42:01,da267be5-e8cf-4852-a340-1a37868d5e92,-111.936543,33.414415,100,2019-10-21 00:43:01,-111.939295,33.409297,100
2019-10-21 00:49:01,001ad50a-5511-40b5-8fa8-759700196c36,-111.936969,33.414412,84,2019-10-21 00:50:01,-111.939271,33.409244,84
2019-10-19 17:00:02,02d4c863-d167-4e2f-b6c7-787fd53018f5,-111.9085178,33.4077058,91,2019-10-19 17:01:02,-111.90169,33.407614,56
2019-10-20 02:53:01,81317e4e-04bb-43a4-908b-fc2db914f680,-111.90893,33.407683,96,2019-10-20 02:54:01,-111.908669,33.406255,96
2019-10-19 17:41:02,5c0a33b1-2dd2-4d44-9ff1-6d75bae77f34,-111.93985,33.4033609,20,2019-10-19 17:42:02,-111.9378493,33.4035779,20
2019-10-19 18:03:02,6a8d6eff-5eb9-486f-87a9-c7e83816640d,-111.926003,33.414509,90,2019-10-19 18:04:02,-111.925948,33.413055,81
2019-10-19 18:05:02,11ff3e95-68d8-4104-a3cf-bc8a9750fae5,-111.925361,33.412802,70,2019-10-19 18:06:02,-111.925011,33.413744,76
2019-10-19 18:09:02,589b0989-f611-4b89-8d49-83d5ef27e6bd,-111.939634232,33.4225032499,67,2019-10-19 18:10:02,-111.938296354,33.4221172905,67
2019-10-19 18:19:02,127ffa53-aba7-4c56-af57-3cef99db12e3,-111.932544,33.41409,39,2019-10-19 18:20:02,-111.930781,33.41392,39
2019-10-19 18:49:02,2677aa2b-e5cd-4ee0-bf8e-c8b10409151c,-111.926569,33.38934,52,2019-10-19 18:50:02,-111.927054,33.387831,40
2019-10-19 18:50:02,679943ed-ce29-4e7a-8ece-a5e267cefb41,-111.903775,33.41354,72,2019-10-19 18:51:02,-111.902715,33.413189,71
2019-10-19 19:05:02,4910fb58-da66-4bff-999d-9c4bb5402d7c,-111.9384065,33.3930077,38,2019-10-19 19:06:02,-111.935149,33.393022,29
2019-10-19 19:34:01,0568d0e7-36e9-4843-bbad-d2261bfee4ef,-111.9383619,33.3929844,37,2019-10-19 19:35:01,-111.939752,33.393228,33
2019-10-19 19:36:01,3f59297b-ba96-427f-8f81-0bd161080d64,-111.9423582,33.422079,98,2019-10-19 19:37:01,-111.944722,33.422081,89
2019-10-19 19:53:01,3f4a2072-4278-4758-8b61-b753efa7a6ba,-111.937950376,33.414643506,53,2019-10-19 19:54:01,-111.935062,33.414544,31
2019-10-19 20:42:01,ab9434ae-3a50-4e8b-a06f-fdc6abc5731b,-111.9421129,33.42162,20,2019-10-19 20:43:01,-111.925947,33.42191,21
2019-10-19 20:25:01,ad030136-a6fa-4754-a124-d3a09af2a436,-111.942175,33.421636,36,2019-10-19 20:34:01,-111.940217,33.421837,36
2019-10-19 20:32:01,1b6d2a22-2ae8-4934-ac91-8ec718b4f5c6,-111.940225156,33.4217846355,63,2019-10-19 20:53:01,-111.92211,33.421909,84
2019-10-19 21:19:02,3dae9268-bde7-4353-af6e-8f0ccee057de,-111.935044,33.398926,74,2019-10-19 21:20:02,-111.933779391,33.3955479227,74
2019-10-19 21:06:01,18640914-ff38-45ac-99ac-c86926e6a0a2,-111.926170047,33.4218875505,87,2019-10-19 21:07:02,-111.924197,33.421802,85
2019-10-19 21:14:01,1101a07e-fc16-4a40-88dd-bcc0c286eeb4,-111.9267346,33.4071148,48,2019-10-19 21:15:01,-111.9265296,33.4038886,48
2019-10-21 23:47:02,1101a07e-fc16-4a40-88dd-bcc0c286eeb4,-111.926548,33.403874,36,2019-10-22 00:02:01,-111.924931,33.393796,25
2019-10-22 00:17:02,1101a07e-fc16-4a40-88dd-bcc0c286eeb4,-111.924931,33.393796,27,2019-10-22 00:38:02,-111.928083,33.405194,22
2019-10-19 21:51:02,d928cda1-fa2f-45f6-bb6d-8b67d59b32f0,-111.926173,33.394569,78,2019-10-19 21:52:02,-111.926078,33.393134,85
2019-10-19 22:21:02,49654593-63cb-42f1-9092-e7743fc3e239,-111.939451224,33.4145391374,12,2019-10-19 22:22:01,-111.937028,33.414483,21
2019-10-21 00:42:01,49654593-63cb-42f1-9092-e7743fc3e239,-111.937028,33.414483,25,2019-10-21 00:43:01,-111.939226,33.409308,25
2019-10-19 22:46:01,d70b4b76-4c84-4e26-9156-79e31fa75c1d,-111.942891609,33.4208615218,81,2019-10-19 22:47:01,-111.944168,33.42027,81
2019-10-19 23:21:02,85944bbd-f1db-4af3-8f06-e655be025733,-111.922531,33.41665,19,2019-10-19 23:22:02,-111.923758944,33.4180517262,19
2019-10-19 23:42:02,c7ffef52-5911-4ada-bebc-a268ebfc24f4,-111.9425734,33.4219431,100,2019-10-19 23:43:02,-111.941192,33.421982,97
2019-10-20 00:17:02,b962d330-027f-4db2-9c08-0698d3e47bc3,-111.904818,33.414935,58,2019-10-20 00:18:02,-111.90412696,33.4157957893,58
2019-10-20 00:33:02,1f02aa6c-afe3-45d8-bd25-06539430f6c8,-111.909445,33.418195,65,2019-10-20 00:34:02,-111.910841,33.41715,65
2019-10-20 01:09:02,2ef2fbf0-355a-4d4e-88cc-5de78ea4fc74,-111.937845,33.414961,10,2019-10-20 01:11:02,-111.939134,33.415757,11
2019-10-20 01:11:02,b2a84063-8c0b-4383-864d-4f05a65d2333,-111.940157,33.420313,43,2019-10-20 01:12:02,-111.940281351,33.4179233044,43
2019-10-20 05:29:02,9c19bf54-86f6-4401-b097-0965819fb5f3,-111.924029,33.413608,75,2019-10-20 06:24:02,-111.94021,33.423171,63
2019-10-20 01:41:02,73c02bd7-9752-4113-ae7f-f9ab7cb5cec1,-111.952056,33.406681,15,2019-10-20 01:42:02,-111.952047,33.407744,15
2019-10-20 01:45:02,a45b9e94-805a-48a3-bae6-571cf180c906,-111.943199,33.419011,100,2019-10-20 01:46:01,-111.94016,33.41899,100
2019-10-20 01:47:01,2aa219b2-a544-4359-80a6-cd12d274a990,-111.952278,33.409805,93,2019-10-20 01:48:01,-111.953063,33.407701,94
2019-10-20 01:48:01,c4eeb64e-3634-4e4d-b23e-804ef017b62d,-111.926017413,33.4152424615,63,2019-10-20 01:49:01,-111.924319,33.414966,52
2019-10-20 02:02:01,5cc28c70-4919-46e2-bbd2-d01b7583a7d5,-111.917865,33.393142,26,2019-10-20 02:03:01,-111.918686,33.391602,39
2019-10-20 02:02:01,fb7a6b97-1976-4cf0-af9d-91b3528069de,-111.944630016,33.4218542325,100,2019-10-20 02:03:01,-111.94214805,33.4216633765,100
2019-10-20 02:38:01,8e213821-ed86-4cc2-8e31-965d9b56845a,-111.9214833,33.3785189,60,2019-10-20 02:39:01,-111.9225011,33.3788429,60
2019-10-20 02:43:01,c28bcbe0-1e80-410b-86e8-18c803e985af,-111.947293,33.418539,85,2019-10-20 02:44:01,-111.945875,33.419354,87
2019-10-20 02:52:01,bf6bb8b4-0562-44e7-b977-59ce9dcc983c,-111.939503,33.395426,72,2019-10-20 02:53:01,-111.938689,33.394313,79
2019-10-20 02:56:01,99dcfd32-6f72-489e-b570-c38f7add5884,-111.936802,33.422045,40,2019-10-20 02:57:02,-111.936871,33.423023,40
2019-10-20 03:05:01,10bb9f1f-6e95-4ada-ae97-fd580f9d9cfa,-111.935506,33.377748,21,2019-10-20 03:06:01,-111.93706,33.377929,20
2019-10-20 03:05:01,2f4f34fe-bf4a-435d-b938-d11800b888c2,-111.935476,33.377761,40,2019-10-20 03:06:01,-111.937093,33.377933,39
2019-10-20 06:55:02,494fb50f-e105-492b-8ac2-1704c5750caf,-111.926155,33.421862,84,2019-10-20 06:56:02,-111.925289,33.421238,84
2019-10-20 03:52:02,2afe6027-bd8c-46d8-82c5-2c7bf9976611,-111.937229097,33.4221553844,72,2019-10-20 03:53:02,-111.937563,33.423215,66
2019-10-20 04:10:02,3f16a79b-7561-475a-aee9-7c32a00d6041,-111.939946,33.423338,24,2019-10-20 04:11:02,-111.938795,33.42224,25
2019-10-20 04:20:02,1be384f4-b26a-41a2-9ad3-b1d88ed187c0,-111.909252778,33.4145019845,80,2019-10-20 04:21:02,-111.906725,33.41436,64
2019-10-20 06:57:02,473452ff-d061-45d0-bbc2-5508d3bc406b,-111.943713,33.421755,88,2019-10-20 06:58:02,-111.940037,33.422096,88
2019-10-20 04:49:02,e562f1c9-3d81-4150-8030-d313d55a6402,-111.946924,33.420662,58,2019-10-20 04:50:03,-111.9425,33.420397,73
2019-10-20 04:50:03,57f051c2-78ec-4693-9a9e-118b1357c5a5,-111.9295653,33.3797448,51,2019-10-20 04:51:02,-111.929507,33.378435,51
2019-10-20 04:51:02,b0e46c95-6d10-448d-98f3-cce89e6fb145,-111.940148,33.42451,57,2019-10-20 04:52:02,-111.941261304,33.4242449793,57
2019-10-20 05:04:02,fafcaa50-f924-4d38-82d2-422780b91d67,-111.947927305,33.4125357084,34,2019-10-20 05:05:02,-111.948088,33.411266,29
2019-10-20 04:55:02,ad958cf7-9537-413c-9ca0-36a35a417b91,-111.947881061,33.4133258788,98,2019-10-20 04:56:02,-111.948122,33.411263,65
2019-10-20 20:13:01,9be0e423-49ac-4e86-afad-8a295e90a6a2,-111.935005,33.414513,58,2019-10-20 20:18:01,-111.936433,33.414537,56
2019-10-20 05:25:02,73cf449c-13ee-458d-936e-9d79771c39c0,-111.9349716,33.3930144,20,2019-10-20 05:26:02,-111.936234,33.389711,19
2019-10-20 11:18:02,0227d6f4-950b-4914-a9de-0dcebaf70ca7,-111.935827,33.421682,48,2019-10-20 12:11:02,-111.93666,33.422421,47
2019-10-20 05:50:02,0a7e2378-b3a6-4254-9ad8-648d05baa8ab,-111.93669667,33.4230065793,37,2019-10-20 05:51:02,-111.93819,33.422526,33
